Zone,Population,Date,ConfirmedCasesWeekLater,Origin,NumPassengers,OriginConfirmed,OriginPopulation,ImportedRisk
Croatia,4105268,2020-02-23,0,Poland,71.544,0,37846605,0.0
Croatia,4105268,2020-02-23,0,Serbia,70.731,0,8737370,0.0
Croatia,4105268,2020-02-23,0,Slovenia,60.162,0,2078932,0.0
Croatia,4105268,2020-02-23,0,Spain,222.762,2,46754783,0.00000964086501926095
Croatia,4105268,2020-02-23,0,Switzerland,120.324,0,8654618,0.0
Croatia,4105268,2020-02-23,0,United Kingdom,365.85,28,67886004,0.00015246554563546147
Croatia,4105268,2020-02-24,0,Austria,364.22399999999993,0,9006400,0.0
Croatia,4105268,2020-02-24,0,Belgium,160.974,1,11589616,0.000014000179649541023
Croatia,4105268,2020-02-24,0,Bosnia and Herzegovina,120.324,0,3280815,0.0
Croatia,4105268,2020-02-24,0,Denmark,100.81199999999998,0,5792203,0.0
Croatia,4105268,2020-02-24,0,Finland,121.95,1,5540718,0.00002233726165247448
Croatia,4105268,2020-02-24,0,France,187.803,12,65273512,0.00003480575845764535
Croatia,4105268,2020-02-24,0,Germany,1822.7459999999996,16,83783945,0.000349973074557401
Croatia,4105268,2020-02-24,0,Greece,60.162,0,10423056,0.0
Croatia,4105268,2020-02-24,0,Italy,206.502,229,60461828,0.0007856570915880423
Croatia,4105268,2020-02-24,0,Netherlands,199.998,0,17134873,0.0
Croatia,4105268,2020-02-24,0,North Macedonia,222.762,0,2083380,0.0
Croatia,4105268,2020-02-24,0,Poland,143.088,0,37846605,0.0
Croatia,4105268,2020-02-24,0,Serbia,126.82799999999999,0,8737370,0.0
Croatia,4105268,2020-02-24,0,Switzerland,60.162,0,8654618,0.0
Croatia,4105268,2020-02-24,0,United Kingdom,360.159,30,67886004,0.00016080443792974313
Croatia,4105268,2020-02-25,1,Austria,364.22399999999993,2,9006400,0.00008112041395293448
Croatia,4105268,2020-02-25,1,Belgium,120.324,1,11589616,0.000010482202507052689
Croatia,4105268,2020-02-25,1,Bosnia and Herzegovina,120.324,0,3280815,0.0
Croatia,4105268,2020-02-25,1,Denmark,100.81199999999998,0,5792203,0.0
Croatia,4105268,2020-02-25,1,France,208.941,14,65273512,0.000045146263392831584
Croatia,4105268,2020-02-25,1,Germany,2025.1829999999998,17,83783945,0.00041357251603519566
Croatia,4105268,2020-02-25,1,Italy,381.297,322,60461828,0.002039680861814957
Croatia,4105268,2020-02-25,1,Netherlands,121.95,0,17134873,0.0
Croatia,4105268,2020-02-25,1,Poland,81.3,0,37846605,0.0
Croatia,4105268,2020-02-25,1,Serbia,190.242,0,8737370,0.0
Croatia,4105268,2020-02-25,1,Spain,134.145,6,46754783,0.00001741931339397274
Croatia,4105268,2020-02-25,1,Switzerland,120.324,1,8654618,0.00001398524330549039
Croatia,4105268,2020-02-25,1,United Kingdom,402.435,34,67886004,0.0002038325194358693
Croatia,4105268,2020-02-26,3,Austria,426.012,2,9006400,0.00009502928541446835
Croatia,4105268,2020-02-26,3,Belgium,222.762,1,11589616,0.00001936328994425921
Croatia,4105268,2020-02-26,3,Bosnia and Herzegovina,120.324,0,3280815,0.0
Croatia,4105268,2020-02-26,3,Denmark,100.81199999999998,0,5792203,0.0
Croatia,4105268,2020-02-26,3,France,222.762,18,65273512,0.0000619762274704433
Croatia,4105268,2020-02-26,3,Germany,1712.1779999999999,27,83783945,0.0005554666766612005
Croatia,4105268,2020-02-26,3,Greece,60.162,1,10423056,0.0000058406143655308855
Croatia,4105268,2020-02-26,3,Italy,75.609,453,60461828,0.0005688315630461019
Croatia,4105268,2020-02-26,3,Netherlands,199.998,0,17134873,0.0
Croatia,4105268,2020-02-26,3,Poland,71.544,0,37846605,0.0
Croatia,4105268,2020-02-26,3,Serbia,126.82799999999999,0,8737370,0.0
Croatia,4105268,2020-02-26,3,Switzerland,120.324,1,8654618,0.00001401626405313219
Croatia,4105268,2020-02-26,3,United Kingdom,344.712,37,67886004,0.00018993054903731262
Croatia,4105268,2020-02-27,3,Austria,298.371,3,9006400,0.00009967632156113595
Croatia,4105268,2020-02-27,3,Belgium,160.974,1,11589616,0.000014007920325308321
Croatia,4105268,2020-02-27,3,Bosnia and Herzegovina,100.81199999999998,0,3280815,0.0
Croatia,4105268,2020-02-27,3,Denmark,121.95,1,5792203,0.000021210217220847502
Croatia,4105268,2020-02-27,3,France,330.891,38,65273512,0.00019406117464661193
Croatia,4105268,2020-02-27,3,Germany,1850.388,46,83783945,0.001021798621086838
Croatia,4105268,2020-02-27,3,Italy,226.014,655,60461828,0.0024593457363343532
Croatia,4105268,2020-02-27,3,Netherlands,178.85999999999996,1,17134873,0.000010515729911606122
Croatia,4105268,2020-02-27,3,North Macedonia,60.162,1,2083380,0.000029091147927944257
Croatia,4105268,2020-02-27,3,Poland,136.584,0,37846605,0.0
Croatia,4105268,2020-02-27,3,Serbia,142.27499999999998,0,8737370,0.0
Croatia,4105268,2020-02-27,3,Slovenia,3.252,0,2078932,0.0
Croatia,4105268,2020-02-27,3,Spain,121.95,15,46754783,0.000039530921422445406
Croatia,4105268,2020-02-27,3,Switzerland,67.479,8,8654618,0.00006274460456400612
Croatia,4105268,2020-02-27,3,United Kingdom,121.95,44,67886004,0.00007986273021821855
Croatia,4105268,2020-02-28,5,Austria,282.924,3,9006400,0.00009451976798806741
Croatia,4105268,2020-02-28,5,Belgium,182.112,1,11589616,0.000015837572126003577
Croatia,4105268,2020-02-28,5,Bosnia and Herzegovina,120.324,0,3280815,0.0
Croatia,4105268,2020-02-28,5,Bulgaria,7.316999999999999,0,6948445,0.0
Croatia,4105268,2020-02-28,5,Denmark,222.762,1,5792203,0.00003886967061820765
Croatia,4105268,2020-02-28,5,France,330.891,57,65273512,0.0002912503244088127
Croatia,4105268,2020-02-28,5,Germany,1472.343,48,83783945,0.0008477698874189823
Croatia,4105268,2020-02-28,5,Greece,7.316999999999999,4,10423056,0.0000028413799442335042
Croatia,4105268,2020-02-28,5,Italy,392.679,888,60461828,0.005786608969871601
Croatia,4105268,2020-02-28,5,Netherlands,178.85999999999996,1,17134873,0.000010515729911606122
Croatia,4105268,2020-02-28,5,North Macedonia,201.62399999999997,1,2083380,0.00009735077270167594
Croatia,4105268,2020-02-28,5,Poland,136.584,0,37846605,0.0
Croatia,4105268,2020-02-28,5,Serbia,197.55899999999997,0,8737370,0.0
Croatia,4105268,2020-02-28,5,Slovenia,1.626,0,2078932,0.0
Croatia,4105268,2020-02-28,5,Switzerland,120.324,8,8654618,0.00011188194548762539
Croatia,4105268,2020-02-28,5,United Kingdom,466.66200000000003,56,67886004,0.00038898236258098044
Croatia,4105268,2020-02-29,6,Austria,180.486,9,9006400,0.00018089127948001603
Croatia,4105268,2020-02-29,6,Bosnia and Herzegovina,60.162,0,3280815,0.0
Croatia,4105268,2020-02-29,6,Denmark,60.162,3,5792203,0.00003148398256668309
Croatia,4105268,2020-02-29,6,France,208.941,100,65273512,0.00032247330445902016
Croatia,4105268,2020-02-29,6,Germany,1501.611,79,83783945,0.0014218672461191598
Croatia,4105268,2020-02-29,6,Italy,317.07,1128,60461828,0.0059390661340752
Croatia,4105268,2020-02-29,6,Netherlands,121.95,6,17134873,0.00004308247721169561
Croatia,4105268,2020-02-29,6,Poland,71.544,0,37846605,0.0
Croatia,4105268,2020-02-29,6,Serbia,63.413999999999994,0,8737370,0.0
Croatia,4105268,2020-02-29,6,Spain,134.145,45,46754783,0.000130644848139385
Croatia,4105268,2020-02-29,6,Sweden,121.95,14,10099270,0.00017156710178634456
Croatia,4105268,2020-02-29,6,Switzerland,120.324,18,8654618,0.00025173437427334304
Croatia,4105268,2020-02-29,6,United Kingdom,222.762,61,67886004,0.00020211123443480272
Czechia,10708982,2020-02-01,0,Austria,278.859,0,9006400,0.0
Czechia,10708982,2020-02-01,0,Belarus,81.3,0,9449321,0.0
Czechia,10708982,2020-02-01,0,Belgium,491.052,0,11589616,0.0
Czechia,10708982,2020-02-01,0,Chongqing,221.32300000000004,247,31020000,0.0004034726708086541
Czechia,10708982,2020-02-01,0,Denmark,390.24,0,5792203,0.0
Czechia,10708982,2020-02-01,0,Finland,150.405,1,5540718,0.00002742749516958874
Czechia,10708982,2020-02-01,0,France,935.7629999999999,6,65273512,0.00008661339041815751
Czechia,10708982,2020-02-01,0,Germany,1152.021,8,83783945,0.00011036834117052831
Czechia,10708982,2020-02-01,0,Greece,152.844,0,10423056,0.0
Czechia,10708982,2020-02-01,0,Hungary,390.24,0,9660350,0.0
Czechia,10708982,2020-02-01,0,Ireland,144.714,0,4937796,0.0
Czechia,10708982,2020-02-01,0,Italy,997.5509999999999,2,60461828,0.00003321348155644327
Czechia,10708982,2020-02-01,0,Latvia,144.714,0,1886202,0.0
Czechia,10708982,2020-02-01,0,Lithuania,200.81099999999998,0,2722291,0.0
Czechia,10708982,2020-02-01,0,Netherlands,536.5799999999999,0,17134873,0.0
Czechia,10708982,2020-02-01,0,Norway,144.714,0,5421242,0.0
Czechia,10708982,2020-02-01,0,Poland,325.2,0,37846605,0.0
Czechia,10708982,2020-02-01,0,Portugal,121.95,0,10196707,0.0
Czechia,10708982,2020-02-01,0,Romania,86.991,0,19237682,0.0
Czechia,10708982,2020-02-01,0,Serbia,63.413999999999994,0,8737370,0.0
Czechia,10708982,2020-02-01,0,Shanghai,197.35300000000004,169,24240000,0.0011781245513902989
Czechia,10708982,2020-02-01,0,Sichuan,221.32300000000004,207,83410000,0.0004034726708086541
Czechia,10708982,2020-02-01,0,Slovakia,3.252,0,5459643,0.0
Czechia,10708982,2020-02-01,0,Spain,556.092,1,46754783,0.00001208176854490815
Czechia,10708982,2020-02-01,0,Switzerland,266.66400000000004,0,8654618,0.0
Czechia,10708982,2020-02-01,0,Ukraine,491.05199999999996,0,43733759,0.0
Czechia,10708982,2020-02-01,0,United Kingdom,1744.6979999999996,2,67886004,0.00005180322868935682
Czechia,10708982,2020-02-01,0,Yunnan,221.32300000000004,93,48300000,0.0004034726708086541
Czechia,10708982,2020-02-02,0,Austria,205.689,0,9006400,0.0
Czechia,10708982,2020-02-02,0,Belarus,107.316,0,9449321,0.0
Czechia,10708982,2020-02-02,0,Belgium,468.288,0,11589616,0.0
Czechia,10708982,2020-02-02,0,Bulgaria,121.13699999999999,0,6948445,0.0
Czechia,10708982,2020-02-02,0,Denmark,245.52599999999998,0,5792203,0.0
Czechia,10708982,2020-02-02,0,Finland,373.167,1,5540718,0.00006803653258420747
Czechia,10708982,2020-02-02,0,France,1670.7149999999997,6,65273512,0.0001546194352776105
Czechia,10708982,2020-02-02,0,Germany,1304.052,10,83783945,0.00015622561196460482
Czechia,10708982,2020-02-02,0,Greece,121.95,0,10423056,0.0
Czechia,10708982,2020-02-02,0,Hungary,509.751,0,9660350,0.0
Czechia,10708982,2020-02-02,0,Ireland,266.664,0,4937796,0.0
Czechia,10708982,2020-02-02,0,Italy,1847.9489999999998,2,60461828,0.00006156826050893467
Czechia,10708982,2020-02-02,0,Latvia,121.13699999999999,0,1886202,0.0
Czechia,10708982,2020-02-02,0,Moldova,121.95,0,4033963,0.0
Czechia,10708982,2020-02-02,0,Netherlands,995.112,0,17134873,0.0
Czechia,10708982,2020-02-02,0,Norway,144.714,0,5421242,0.0
Czechia,10708982,2020-02-02,0,Poland,697.554,0,37846605,0.0
Czechia,10708982,2020-02-02,0,Portugal,256.095,0,10196707,0.0
Czechia,10708982,2020-02-02,0,Romania,150.405,0,19237682,0.0
Czechia,10708982,2020-02-02,0,Serbia,63.413999999999994,0,8737370,0.0
Czechia,10708982,2020-02-02,0,Shaanxi,167.46599999999998,116,38640000,0.00031583425087572007
Czechia,10708982,2020-02-02,0,Shanxi,167.46599999999998,66,37180000,0.00031583425087572007
Czechia,10708982,2020-02-02,0,Slovakia,7.316999999999999,0,5459643,0.0
Czechia,10708982,2020-02-02,0,Spain,931.6980000000001,1,46754783,0.000020191501725063134
Czechia,10708982,2020-02-02,0,Sweden,367.476,1,10099270,0.00003666762372447783
Czechia,10708982,2020-02-02,0,Switzerland,381.297,0,8654618,0.0
Czechia,10708982,2020-02-02,0,Ukraine,868.2839999999999,0,43733759,0.0
Czechia,10708982,2020-02-02,0,United Kingdom,2997.5309999999995,2,67886004,0.00008903071650650225
Czechia,10708982,2020-02-03,0,Austria,529.263,0,9006400,0.0
Czechia,10708982,2020-02-03,0,Beijing,187.80599999999998,212,21540000,0.0017666618089660065
Czechia,10708982,2020-02-03,0,Belarus,81.3,0,9449321,0.0
Czechia,10708982,2020-02-03,0,Belgium,951.21,0,11589616,0.0
Czechia,10708982,2020-02-03,0,Bulgaria,15.447000000000001,0,6948445,0.0
Czechia,10708982,2020-02-03,0,Denmark,245.52599999999998,0,5792203,0.0
Czechia,10708982,2020-02-03,0,Finland,199.998,1,5540718,0.000036471155739020696
Czechia,10708982,2020-02-03,0,France,1407.3029999999999,6,65273512,0.00013028314764489807
Czechia,10708982,2020-02-03,0,Germany,2084.5319999999997,12,83783945,0.0002996982643271444
Czechia,10708982,2020-02-03,0,Greece,121.95,0,10423056,0.0
Czechia,10708982,2020-02-03,0,Hungary,713.001,0,9660350,0.0
Czechia,10708982,2020-02-03,0,Ireland,266.664,0,4937796,0.0
Czechia,10708982,2020-02-03,0,Italy,1362.5879999999995,2,60461828,0.00004539303307278926
Czechia,10708982,2020-02-03,0,Latvia,130.08,0,1886202,0.0
Czechia,10708982,2020-02-03,0,Netherlands,1182.915,0,17134873,0.0
Czechia,10708982,2020-02-03,0,Norway,144.714,0,5421242,0.0
Czechia,10708982,2020-02-03,0,Poland,458.5319999999999,0,37846605,0.0
Czechia,10708982,2020-02-03,0,Portugal,134.145,0,10196707,0.0
Czechia,10708982,2020-02-03,0,Romania,187.803,0,19237682,0.0
Czechia,10708982,2020-02-03,0,Serbia,63.413999999999994,0,8737370,0.0
Czechia,10708982,2020-02-03,0,Shanghai,167.46599999999998,203,24240000,0.0013457680824445612
Czechia,10708982,2020-02-03,0,Slovakia,171.54299999999995,0,5459643,0.0
Czechia,10708982,2020-02-03,0,Spain,887.796,1,46754783,0.000019272617035594038
Czechia,10708982,2020-02-03,0,Sweden,295.119,1,10099270,0.000029463948081501086
Czechia,10708982,2020-02-03,0,Switzerland,654.4650000000001,0,8654618,0.0
Czechia,10708982,2020-02-03,0,Ukraine,793.4879999999998,0,43733759,0.0
Czechia,10708982,2020-02-03,0,United Kingdom,2992.652999999999,8,67886004,0.00035550979663661464
Czechia,10708982,2020-02-04,0,Austria,383.736,0,9006400,0.0
Czechia,10708982,2020-02-04,0,Belarus,81.3,0,9449321,0.0
Czechia,10708982,2020-02-04,0,Belgium,806.4960000000001,1,11589616,0.00006998263323682402
Czechia,10708982,2020-02-04,0,Bosnia and Herzegovina,7.316999999999999,0,3280815,0.0
Czechia,10708982,2020-02-04,0,Bulgaria,121.95,0,6948445,0.0
Czechia,10708982,2020-02-04,0,Croatia,17.072999999999997,0,4105268,0.0
Czechia,10708982,2020-02-04,0,Denmark,289.428,0,5792203,0.0
Czechia,10708982,2020-02-04,0,Finland,243.9,1,5540718,0.00004447701919392768
Czechia,10708982,2020-02-04,0,France,891.8609999999999,6,65273512,0.00008259697983767292
Czechia,10708982,2020-02-04,0,Germany,2362.578,12,83783945,0.0003397809943982867
Czechia,10708982,2020-02-04,0,Hungary,530.889,0,9660350,0.0
Czechia,10708982,2020-02-04,0,Ireland,160.161,0,4937796,0.0
Czechia,10708982,2020-02-04,0,Italy,1050.396,2,60461828,0.000034986920283807425
Czechia,10708982,2020-02-04,0,Latvia,274.794,0,1886202,0.0
Czechia,10708982,2020-02-04,0,Netherlands,751.212,0,17134873,0.0
Czechia,10708982,2020-02-04,0,Poland,437.39399999999995,0,37846605,0.0
Czechia,10708982,2020-02-04,0,Romania,86.991,0,19237682,0.0
Czechia,10708982,2020-02-04,0,Serbia,63.413999999999994,0,8737370,0.0
Czechia,10708982,2020-02-04,0,Shanghai,167.46599999999998,219,24240000,0.0015010488480792284
Czechia,10708982,2020-02-04,0,Slovakia,82.11299999999999,0,5459643,0.0
Czechia,10708982,2020-02-04,0,Spain,379.67100000000005,1,46754783,0.000008214536622686021
Czechia,10708982,2020-02-04,0,Switzerland,377.232,0,8654618,0.0
Czechia,10708982,2020-02-04,0,Ukraine,739.8299999999999,0,43733759,0.0
Czechia,10708982,2020-02-04,0,United Kingdom,2085.345,8,67886004,0.00024783795813028073
Czechia,10708982,2020-02-05,0,Austria,346.33799999999997,0,9006400,0.0
Czechia,10708982,2020-02-05,0,Beijing,187.80599999999998,253,21540000,0.0021026744472946485
Czechia,10708982,2020-02-05,0,Belarus,107.316,0,9449321,0.0
Czechia,10708982,2020-02-05,0,Belgium,806.4960000000001,1,11589616,0.00007000012896891879
Czechia,10708982,2020-02-05,0,Chongqing,187.80599999999998,389,31020000,0.0005025014585222049
Czechia,10708982,2020-02-05,0,Denmark,156.096,0,5792203,0.0
Czechia,10708982,2020-02-05,0,Finland,150.405,1,5540718,0.000027387016918233352
Czechia,10708982,2020-02-05,0,France,903.2429999999999,6,65273512,0.0000836490587929494
Czechia,10708982,2020-02-05,0,Germany,2060.955,12,83783945,0.0002964241821490123
Czechia,10708982,2020-02-05,0,Greece,121.95,0,10423056,0.0
Czechia,10708982,2020-02-05,0,Hungary,530.889,0,9660350,0.0
Czechia,10708982,2020-02-05,0,Ireland,144.714,0,4937796,0.0
Czechia,10708982,2020-02-05,0,Italy,1045.5179999999998,2,60461828,0.00003484453175391999
Czechia,10708982,2020-02-05,0,Latvia,199.99800000000002,0,1886202,0.0
Czechia,10708982,2020-02-05,0,Moldova,121.95,0,4033963,0.0
Czechia,10708982,2020-02-05,0,Netherlands,772.35,0,17134873,0.0
Czechia,10708982,2020-02-05,0,Poland,420.32099999999997,0,37846605,0.0
Czechia,10708982,2020-02-05,0,Portugal,121.95,0,10196707,0.0
Czechia,10708982,2020-02-05,0,Romania,187.803,0,19237682,0.0
Czechia,10708982,2020-02-05,0,Sichuan,187.80599999999998,301,83410000,0.0005025014585222049
Czechia,10708982,2020-02-05,0,Slovakia,66.666,0,5459643,0.0
Czechia,10708982,2020-02-05,0,Spain,556.092,1,46754783,0.000012075420918541913
Czechia,10708982,2020-02-05,0,Sweden,434.142,1,10099270,0.00004328477908782242
Czechia,10708982,2020-02-05,0,Switzerland,617.88,0,8654618,0.0
Czechia,10708982,2020-02-05,0,Ukraine,692.6759999999999,0,43733759,0.0
Czechia,10708982,2020-02-05,0,United Kingdom,1413.8069999999998,9,67886004,0.0001890516278394452
Czechia,10708982,2020-02-05,0,Yunnan,187.80599999999998,128,48300000,0.0005025014585222049
Czechia,10708982,2020-02-06,0,Austria,364.224,0,9006400,0.0
Czechia,10708982,2020-02-06,0,Belarus,81.3,0,9449321,0.0
Czechia,10708982,2020-02-06,0,Belgium,814.6260000000001,1,11589616,0.00007073727257591316
Czechia,10708982,2020-02-06,0,Bulgaria,78.04799999999999,0,6948445,0.0
Czechia,10708982,2020-02-06,0,Denmark,395.93100000000004,0,5792203,0.0
Czechia,10708982,2020-02-06,0,Finland,347.15099999999995,1,5540718,0.00006323932717434437
Czechia,10708982,2020-02-06,0,France,1165.029,6,65273512,0.00010796114027175132
Czechia,10708982,2020-02-06,0,Germany,1934.9399999999996,12,83783945,0.0002783776144689154
Czechia,10708982,2020-02-06,0,Greece,121.95,0,10423056,0.0
Czechia,10708982,2020-02-06,0,Hungary,876.414,0,9660350,0.0
Czechia,10708982,2020-02-06,0,Ireland,144.714,0,4937796,0.0
Czechia,10708982,2020-02-06,0,Italy,1068.2819999999997,2,60461828,0.000035586163949591466
Czechia,10708982,2020-02-06,0,Latvia,274.794,0,1886202,0.0
Czechia,10708982,2020-02-06,0,Lithuania,200.81099999999998,0,2722291,0.0
Czechia,10708982,2020-02-06,0,Netherlands,1069.095,0,17134873,0.0
Czechia,10708982,2020-02-06,0,Norway,144.714,0,5421242,0.0
Czechia,10708982,2020-02-06,0,Poland,586.173,0,37846605,0.0
Czechia,10708982,2020-02-06,0,Portugal,100.81199999999998,0,10196707,0.0
Czechia,10708982,2020-02-06,0,Romania,94.30799999999999,0,19237682,0.0
Czechia,10708982,2020-02-06,0,Serbia,63.413999999999994,0,8737370,0.0
Czechia,10708982,2020-02-06,0,Slovakia,162.6,0,5459643,0.0
Czechia,10708982,2020-02-06,0,Spain,778.854,1,46754783,0.000016915246136007795
Czechia,10708982,2020-02-06,0,Sweden,131.706,1,10099270,0.000013146916830691913
Czechia,10708982,2020-02-06,0,Switzerland,408.939,0,8654618,0.0
Czechia,10708982,2020-02-06,0,Ukraine,928.4459999999999,0,43733759,0.0
Czechia,10708982,2020-02-06,0,United Kingdom,2625.99,9,67886004,0.000351468786321768
Czechia,10708982,2020-02-07,0,Austria,399.99600000000004,0,9006400,0.0
Czechia,10708982,2020-02-07,0,Beijing,187.80599999999998,297,21540000,0.002526897766734642
Czechia,10708982,2020-02-07,0,Belarus,107.316,0,9449321,0.0
Czechia,10708982,2020-02-07,0,Belgium,960.966,1,11589616,0.00008341117191387718
Czechia,10708982,2020-02-07,0,Denmark,269.103,0,5792203,0.0
Czechia,10708982,2020-02-07,0,Finland,222.762,1,5540718,0.000040562392624842905
Czechia,10708982,2020-02-07,0,France,1490.2289999999998,6,65273512,0.0001380744420172209
Czechia,10708982,2020-02-07,0,Germany,2082.906,13,83783945,0.0003245707772438221
Czechia,10708982,2020-02-07,0,Greece,266.664,0,10423056,0.0
Czechia,10708982,2020-02-07,0,Hungary,554.466,0,9660350,0.0
Czechia,10708982,2020-02-07,0,Ireland,266.664,0,4937796,0.0
Czechia,10708982,2020-02-07,0,Italy,1577.2199999999998,3,60461828,0.00007879974509584161
Czechia,10708982,2020-02-07,0,Latvia,130.08,0,1886202,0.0
Czechia,10708982,2020-02-07,0,Netherlands,1227.6299999999999,0,17134873,0.0
Czechia,10708982,2020-02-07,0,Norway,144.714,0,5421242,0.0
Czechia,10708982,2020-02-07,0,Poland,520.3199999999999,0,37846605,0.0
Czechia,10708982,2020-02-07,0,Portugal,150.405,0,10196707,0.0
Czechia,10708982,2020-02-07,0,Romania,187.803,0,19237682,0.0
Czechia,10708982,2020-02-07,0,Serbia,63.413999999999994,0,8737370,0.0
Czechia,10708982,2020-02-07,0,Slovakia,130.893,0,5459643,0.0
Czechia,10708982,2020-02-07,0,Spain,923.5680000000001,1,46754783,0.000020073670813827414
Czechia,10708982,2020-02-07,0,Sweden,266.664,1,10099270,0.000026599991175137992
Czechia,10708982,2020-02-07,0,Switzerland,633.327,0,8654618,0.0
Czechia,10708982,2020-02-07,0,Ukraine,941.454,0,43733759,0.0
Czechia,10708982,2020-02-07,0,United Kingdom,3777.1979999999985,9,67886004,0.0005056435675827974
Czechia,10708982,2020-02-08,0,Austria,250.404,0,9006400,0.0
Czechia,10708982,2020-02-08,0,Belarus,81.3,0,9449321,0.0
Czechia,10708982,2020-02-08,0,Belgium,346.33799999999997,1,11589616,0.000030060539254797785
Czechia,10708982,2020-02-08,0,Chongqing,187.80599999999998,428,31020000,0.0005675644161722783
Czechia,10708982,2020-02-08,0,Denmark,390.24,0,5792203,0.0
Czechia,10708982,2020-02-08,0,Finland,178.85999999999996,1,5540718,0.00003261648074221364
Czechia,10708982,2020-02-08,0,France,925.194,11,65273512,0.00015699385338978402
Czechia,10708982,2020-02-08,0,Germany,1080.477,13,83783945,0.00016823172904269698
Czechia,10708982,2020-02-08,0,Hungary,208.128,0,9660350,0.0
Czechia,10708982,2020-02-08,0,Ireland,144.714,0,4937796,0.0
Czechia,10708982,2020-02-08,0,Italy,1129.2569999999998,3,60461828,0.000056422608250713403
Czechia,10708982,2020-02-08,0,Latvia,144.714,0,1886202,0.0
Czechia,10708982,2020-02-08,0,Lithuania,200.81099999999998,0,2722291,0.0
Czechia,10708982,2020-02-08,0,Netherlands,548.775,0,17134873,0.0
Czechia,10708982,2020-02-08,0,Norway,144.714,0,5421242,0.0
Czechia,10708982,2020-02-08,0,Poland,125.202,0,37846605,0.0
Czechia,10708982,2020-02-08,0,Portugal,121.95,0,10196707,0.0
Czechia,10708982,2020-02-08,0,Romania,86.991,0,19237682,0.0
Czechia,10708982,2020-02-08,0,Serbia,63.413999999999994,0,8737370,0.0
Czechia,10708982,2020-02-08,0,Sichuan,187.80599999999998,364,83410000,0.0005675644161722783
Czechia,10708982,2020-02-08,0,Slovakia,81.3,0,5459643,0.0
Czechia,10708982,2020-02-08,0,Spain,713.001,1,46754783,0.00001549157389816983
Czechia,10708982,2020-02-08,0,Switzerland,260.973,0,8654618,0.0
Czechia,10708982,2020-02-08,0,Ukraine,515.442,0,43733759,0.0
Czechia,10708982,2020-02-08,0,United Kingdom,1737.3809999999999,13,67886004,0.0003355090039997647
Czechia,10708982,2020-02-08,0,Yunnan,187.80599999999998,138,48300000,0.0005675644161722783
Czechia,10708982,2020-02-09,0,Austria,125.202,0,9006400,0.0
Czechia,10708982,2020-02-09,0,Belarus,107.316,0,9449321,0.0
Czechia,10708982,2020-02-09,0,Belgium,613.002,1,11589616,0.00005317991615497702
Czechia,10708982,2020-02-09,0,Bulgaria,78.04799999999999,0,6948445,0.0
Czechia,10708982,2020-02-09,0,Denmark,245.52599999999998,0,5792203,0.0
Czechia,10708982,2020-02-09,0,Finland,329.265,1,5540718,0.00006010554996622041
Czechia,10708982,2020-02-09,0,France,1362.5879999999997,11,65273512,0.00023128315550323557
Czechia,10708982,2020-02-09,0,Germany,986.169,14,83783945,0.00016541480652267705
Czechia,10708982,2020-02-09,0,Greece,121.95,0,10423056,0.0
Czechia,10708982,2020-02-09,0,Hungary,408.93899999999996,0,9660350,0.0
Czechia,10708982,2020-02-09,0,Ireland,266.664,0,4937796,0.0
Czechia,10708982,2020-02-09,0,Italy,1734.1289999999997,3,60461828,0.0000866282728054076
Czechia,10708982,2020-02-09,0,Latvia,130.08,0,1886202,0.0
Czechia,10708982,2020-02-09,0,Moldova,121.95,0,4033963,0.0
Czechia,10708982,2020-02-09,0,Netherlands,861.7799999999999,0,17134873,0.0
Czechia,10708982,2020-02-09,0,Norway,144.714,0,5421242,0.0
Czechia,10708982,2020-02-09,0,Poland,606.498,0,37846605,0.0
Czechia,10708982,2020-02-09,0,Portugal,230.892,0,10196707,0.0
Czechia,10708982,2020-02-09,0,Romania,150.405,0,19237682,0.0
Czechia,10708982,2020-02-09,0,Serbia,63.413999999999994,0,8737370,0.0
Czechia,10708982,2020-02-09,0,Slovakia,94.30799999999999,0,5459643,0.0
Czechia,10708982,2020-02-09,0,Spain,953.649,2,46754783,0.00004137988704202111
Czechia,10708982,2020-02-09,0,Sweden,497.556,1,10099270,0.00004968161364424465
Czechia,10708982,2020-02-09,0,Switzerland,391.053,0,8654618,0.0
Czechia,10708982,2020-02-09,0,Ukraine,868.2839999999999,0,43733759,0.0
Czechia,10708982,2020-02-09,0,United Kingdom,2299.1639999999998,14,67886004,0.00047794376378439233
Czechia,10708982,2020-02-10,0,Austria,492.678,0,9006400,0.0
Czechia,10708982,2020-02-10,0,Belarus,81.3,0,9449321,0.0
Czechia,10708982,2020-02-10,0,Belgium,865.845,1,11589616,0.00007509605205113544
Czechia,10708982,2020-02-10,0,Denmark,269.103,0,5792203,0.0
Czechia,10708982,2020-02-10,0,Finland,222.762,1,5540718,0.00004065521290944341
Czechia,10708982,2020-02-10,0,France,1737.3809999999999,11,65273512,0.00029474603893738665
Czechia,10708982,2020-02-10,0,Germany,1465.8389999999997,14,83783945,0.00024591946328186273
Czechia,10708982,2020-02-10,0,Greece,121.95,0,10423056,0.0
Czechia,10708982,2020-02-10,0,Hungary,720.318,0,9660350,0.0
Czechia,10708982,2020-02-10,0,Ireland,277.233,0,4937796,0.0
